6.596315
5.581351
4.363812
4.345939
4.367872
4.36866
4.365323
4.349788
4.343575
4.342073
4.341239
4.337448
4.31778
4.341944
4.348462
4.326306
4.331134
4.336854
4.317045
4.373196
4.316829
4.370813
4.346838
4.417772
4.418427
4.436159
4.434161
4.427404
4.361857
4.342928
4.574178
4.447235
4.391677
4.372943
4.382888
4.423189
4.570777
4.468791
4.474233
4.503342
4.431361
4.485154
4.42937
4.396833
4.425205
4.418612
4.442668
4.447851
4.50086
4.508088
4.441408
4.426552
4.457788
4.449058
4.504515
4.733206
4.511508
4.401325
4.368972
4.392571
4.356353
4.39234
4.377217
4.343272
4.356007
4.327533
4.328725
4.393412
4.442282
4.380608
4.485698
4.423435
4.398279
4.461742
4.362421
4.360794
4.348311
4.405583
4.374017
4.321231
4.452599
4.336068
4.342205
4.320815
4.373013
4.371821
4.487984
4.359258
4.348534
4.559693
4.358496
4.373288
4.361924
4.342938
4.329926
4.395869
4.336569
4.358419
4.3748
4.331245
4.312485
4.375564
4.36863
4.348965
4.367989
4.402677
4.355289
4.374903
4.347492
4.34635
4.356433
4.333194
4.479737
4.523279
4.530951
4.427228
4.424848
4.343905
4.367003
4.332728
4.371934
4.372006
4.393762
4.407033
4.379759
4.383217
4.378339
4.367574
4.327577
4.366984
4.520074
4.405715
4.359446
4.426285
4.412879
4.303668
